"","INDEX","TEAM_BATTING_H","TEAM_BATTING_2B","TEAM_BATTING_3B","TEAM_BATTING_HR","TEAM_BATTING_BB","TEAM_BATTING_SO","TEAM_BASERUN_SB","TEAM_BASERUN_CS","TEAM_BATTING_HBP","TEAM_PITCHING_H","TEAM_PITCHING_HR","TEAM_PITCHING_BB","TEAM_PITCHING_SO","TEAM_FIELDING_E","TEAM_FIELDING_DP","Flag_TEAM_BATTING_3B_zero","Flag_TEAM_BATTING_HR_zero","H_TO_SO_R","Flag_TEAM_BATTING_SO","Flag_TEAM_BATTING_SO_zero","Flag_TEAM_BATTING_BB_zero","SB_CS_R","Flag_TEAM_BASERUN_SB","Flag_TEAM_BASERUN_SB2","Flag_TEAM_BASERUN_SB_zero","FlagSB","Flag_TEAM_BASERUN_CS","FlagCS","FlagCS1","Flagbat_HBP","FlagPH","FlagPHR","FlagPBB","FlagPBB1","Flag_TEAM_Pitching_strikeouts","FlagPSO","FlagPSO1","FlagE","flag_DP"
"1151","1283",1375,180,39,79,438,893,141,60,58,1375,79,438,1092,170,126,"0","0",0.649454545454546,0,"0","0",0.425531914893617,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1152","1284",1329,193,32,78,492,891,172,77,58,1329,78,492,1092,134,135,"0","0",0.670428893905192,0,"0","0",0.447674418604651,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1153","1285",1399,201,27,108,430,830,94,64,58,1399,108,430,1092,133,128,"0","0",0.593280914939242,0,"0","0",0.680851063829787,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1154","1286",1285,203,38,82,485,881,56,47,58,1285,82,485,1092,160,144,"0","0",0.685603112840467,0,"0","0",0.839285714285714,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1155","1287",1234,202,36,67,439,980,57,43,58,1234,67,439,1092,144,144,"0","0",0.794165316045381,0,"0","0",0.754385964912281,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1156","1288",1405,185,52,97,484,823,80,51,58,1405,97,484,1092,109,130,"0","0",0.58576512455516,0,"0","0",0.6375,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1157","1289",1524,234,67,88,544,846,139,57,58,1533,89,547,1092,134,136,"0","0",0.55511811023622,0,"0","0",0.410071942446043,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1158","1290",1469,213,38,95,489,755,76,40,58,1469,95,489,755,131,159,"0","0",0.513955071477195,0,"0","0",0.526315789473684,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1159","1291",1410,186,41,102,502,821,86,41,58,1474,107,525,1092,169,152,"0","0",0.582269503546099,0,"0","0",0.476744186046512,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1160","1292",1482,220,29,111,500,800,110,50,58,1491,112,503,805,126,167,"0","0",0.539811066126856,0,"0","0",0.454545454545455,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1161","1293",1511,231,34,139,597,820,149,75,58,1511,139,597,1092,157,122,"0","0",0.542686962276638,0,"0","0",0.503355704697987,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1162","1294",1355,217,31,118,611,825,138,52,58,1355,118,611,1092,127,106,"0","0",0.608856088560886,0,"0","0",0.376811594202899,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1163","1295",1371,200,34,91,486,744,144,55,58,1371,91,486,744,128,154,"0","0",0.542669584245077,0,"0","0",0.381944444444444,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1164","1296",1484,223,28,191,588,896,114,62,58,1484,191,588,1092,124,160,"0","0",0.60377358490566,0,"0","0",0.543859649122807,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1165","1297",1435,251,27,149,610,818,137,52,58,1435,149,610,1092,140,138,"0","0",0.570034843205575,0,"0","0",0.37956204379562,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1166","1298",1443,220,24,183,556,834,106,46,58,1443,183,556,1092,118,123,"0","0",0.577962577962578,0,"0","0",0.433962264150943,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1167","1299",1453,208,24,147,489,841,122,72,58,1444,146,486,1092,122,148,"0","0",0.578802477632484,0,"0","0",0.590163934426229,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1168","1300",1449,196,29,121,487,810,108,68,58,2057.5,178,717,1092,128,149,"0","0",0.559006211180124,0,"0","0",0.62962962962963,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","1","0",0
"1169","1301",1487,222,32,138,528,804,151,56,58,1487,138,528,804,139,131,"0","0",0.540685944855414,0,"0","0",0.370860927152318,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1170","1302",1358,197,34,146,541,925,166,76,58,1358,146,541,1092,168,132,"0","0",0.681148748159057,0,"0","0",0.457831325301205,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1171","1303",1316,213,23,102,488,829,109,69,58,1316,102,488,1092,163,146,"0","0",0.629939209726444,0,"0","0",0.63302752293578,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1172","1304",1434,226,28,129,539,846,136,58,58,1434,129,539,1092,166,131,"0","0",0.589958158995816,0,"0","0",0.426470588235294,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1173","1306",1389,236,23,125,445,923,128,59,58,1389,125,445,1092,155,144,"0","0",0.664506839452844,0,"0","0",0.4609375,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1174","1307",1354,218,25,100,440,953,132,46,58,1362,101,443,1092,143,127,"0","0",0.70384047267356,0,"0","0",0.348484848484849,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1175","1308",1329,244,17,90,513,896,82,55,58,1346,91,519,1092,119,155,"0","0",0.674191121143717,0,"0","0",0.670731707317073,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1176","1309",1436,222,27,129,538,952,141,65,58,1436,129,538,1092,130,123,"0","0",0.662952646239554,0,"0","0",0.460992907801418,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1177","1310",1366,191,29,108,583,957,126,68,58,1366,108,583,1092,123,126,"0","0",0.700585651537335,0,"0","0",0.53968253968254,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1178","1311",1333,201,34,72,503,899,142,78,58,1333,72,503,1092,173,136,"0","0",0.674418604651163,0,"0","0",0.549295774647887,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1179","1312",1458,234,28,130,492,937,126,61,58,1458,130,492,1092,132,141,"0","0",0.642661179698217,0,"0","0",0.484126984126984,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1180","1313",1499,227,41,163,520,976,105,53,58,2057.5,232,739,1092,125,148,"0","0",0.651100733822548,0,"0","0",0.504761904761905,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","1","0",0
"1181","1315",1396,215,33,150,516,1190,124,40,58,1396,150,516,1092,125,143,"0","0",0.85243553008596,0,"0","0",0.32258064516129,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1182","1316",1488,242,33,174,498,1079,131,64,58,1488,174,498,1092,116,104,"0","0",0.725134408602151,0,"0","0",0.488549618320611,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1183","1317",1374,209,27,159,447,1056,137,53,58,1374,159,447,1092,134,154,"0","0",0.768558951965066,0,"0","0",0.386861313868613,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1184","1318",1480,253,23,187,594,1030,167,68,58,1480,187,594,1092,137,134,"0","0",0.695945945945946,0,"0","0",0.407185628742515,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1185","1319",1408,265,28,211,668,1083,95,42,51,1408,211,668,1092,135,151,"0","0",0.769176136363636,0,"0","0",0.442105263157895,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1186","1320",1399,264,27,206,519,1062,89,42,56,1399,206,519,1092,116,138,"0","0",0.759113652609006,0,"0","0",0.471910112359551,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1187","1321",1464,286,29,155,428,940,96,37,53,1464,155,428,1092,90,134,"0","0",0.64207650273224,0,"0","0",0.385416666666667,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1188","1322",1328,260,25,124,407,985,80,36,72,1328,124,407,1092,119,164,"0","0",0.74171686746988,0,"0","0",0.45,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1189","1324",1374,284,21,149,541,1094,58,35,67,1374,149,541,1092,106,141,"0","0",0.796215429403202,0,"0","0",0.603448275862069,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1190","1325",1552,307,58,153,601,959,128,49,51,1552,153,601,1092,115,174,"0","0",0.617912371134021,0,"0","0",0.3828125,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1191","1326",1573,167,34,15,59,241,100,44,58,2057.5,37,417.5,592,542,108,"0","0",0.153210425937699,0,"0","0",NA,1,1,"0","0",1,"0","0","1","1","0","1","0",0,"0","0","1",0
"1192","1327",1779,203,97,24,157,378,100,52,58,2057.5,65,424,1092,542,100,"0","0",0.21247892074199,0,"0","0",NA,1,1,"0","0",1,"0","0","1","1","0","0","0",0,"0","1","1",0
"1193","1329",1488,190,107,23,234,509,100,185.555555555556,58,2057.5,38,391,1092,542,149,"0","0",0.342069892473118,0,"0","0",NA,1,1,"0","0",1,"0","0","1","1","0","0","0",0,"0","1","1",1
"1194","1330",1506,228,104,26,219,612,100,40,58,2057.5,39,329,1092,542,149,"0","0",0.406374501992032,0,"0","0",NA,1,1,"0","0",1,"0","0","1","1","0","0","0",0,"0","1","1",1
"1195","1331",1426,182,120,27,220,648,100,43,58,2057.5,39,318,1092,542,149,"0","0",0.454417952314165,0,"0","0",NA,1,1,"0","0",1,"0","0","1","1","0","0","0",0,"0","1","1",1
"1196","1332",1541,217,105,24,488,665,241,56,58,2057.5,29,581,792,542,149,"0","0",0.431537962362103,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1197","1333",1691,231,117,32,519,424,297.25,101,58,2057.5,38,618,505,542,149,"0","0",0.250739207569486,0,"0","0",NA,0,0,"0","1",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1198","1334",1412,220,80,17,386,725,382,100,58,1694,20,463,1092,542,149,"0","0",0.513456090651558,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","1","1",1
"1199","1335",1466,200,88,26,376,612,238,76,58,1721,31,441,718,542,149,"0","0",0.417462482946794,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","1",1
"1200","1336",1608,191,80,18,503,565,297.25,44,58,2057.5,22,617,693,542,149,"0","0",0.35136815920398,0,"0","0",NA,0,0,"0","1",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1201","1337",1475,154,82,20,524,559,272,39,58,1744,24,620,661,542,149,"0","0",0.378983050847458,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","1",1
"1202","1338",1287,142,65,19,461,541,293,72,58,1372,20,491,577,542,149,"0","0",0.42035742035742,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","1",1
"1203","1339",1536,229,95,25,629,397,263,56.1111111111111,58,2057.5,32,693.5,515,425,149,"0","0",0.258463541666667,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","1",0,"0","0","0",1
"1204","1340",1503,216,110,52,436,454,270,48.8888888888889,58,2057.5,65,543,566,542,149,"0","0",0.3020625415835,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1205","1341",1632,211,90,42,428,399,193,45,58,2057.5,52,529,493,542,149,"0","0",0.244485294117647,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1206","1342",1480,176,99,46,459,528,241,45,58,2057.5,57,568,653,542,149,"0","0",0.356756756756757,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1207","1343",1492,199,87,50,461,565,243,52,58,2057.5,62,574,704,542,149,"0","0",0.378686327077748,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","1",1
"1208","1344",1490,161,76,34,402,460,252,52,58,1599,36,431,494,410,149,"0","0",0.308724832214765,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",1
"1209","1345",1582,205,72,43,465,400,248,51,58,1686,46,496,426,407,149,"0","0",0.252844500632111,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",1
"1210","1346",2059,209,54,7,34,81,34,20,58,2057.5,47,417.5,547,542,149,"0","0",0.039339485186984,0,"0","0",0.588235294117647,0,0,"0","0",0,"0","0","1","1","0","1","0",0,"0","0","1",1
"1211","1347",891,135,23,14,248.25,363.75,36,22.7777777777778,58,2057.5,187,417.5,495.5,542,149,"1","1",0,0,"1","1",0,0,0,"1","0",0,"0","1","1","1","1","1","0",0,"1","0","1",1
"1212","1348",1276,179,27,125,626,1015,167,59,58,1276,125,626,1092,167,149,"0","0",0.795454545454545,0,"0","0",0.353293413173653,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1213","1349",1305,202,24,126,592,985,91,73,58,1305,126,592,1092,136,142,"0","0",0.754789272030651,0,"0","0",0.802197802197802,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1214","1350",1195,161,23,105,546,930,83,53,58,1202,106,549,1092,139,153,"0","0",0.778242677824268,0,"0","0",0.63855421686747,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1215","1351",1250,173,23,91,490,901,66,59,58,1298,95,509,1092,144,151,"0","0",0.7208,0,"0","0",0.893939393939394,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1216","1352",1399,229,40,145,563,977,110,66,58,1399,145,563,1092,145,167,"0","0",0.698355968548964,0,"0","0",0.6,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1217","1354",1343,242,34,146,553,922,65,64,58,1343,146,553,1092,180,162,"0","0",0.686522710349963,0,"0","0",0.984615384615385,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1218","1355",1334,171,38,89,514,915,62,61,58,1342,90,517,1092,153,161,"0","0",0.685907046476762,0,"0","0",0.983870967741935,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1219","1356",1425,255,46,125,443,862,85,67,58,1425,125,443,1092,139,165,"0","0",0.604912280701754,0,"0","0",0.788235294117647,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1220","1357",1530,265,38,173,520,805,95,53,58,1530,173,520,805,150,144,"0","0",0.526143790849673,0,"0","0",0.557894736842105,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1221","1358",1562,293,41,186,552,750,101,53,58,1572,187,555,755,128,154,"0","0",0.480153649167734,0,"0","0",0.524752475247525,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1222","1359",1555,298,36,203,455,745,131,56,58,1555,203,455,745,147,189,"0","0",0.479099678456592,0,"0","0",0.427480916030534,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1223","1360",1428,257,30,143,446,685,58,54,58,2057.5,213,663,1092,117,201,"0","0",0.4796918767507,0,"0","0",0.931034482758621,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","1","0",0
"1224","1361",1599,277,41,216,484,714,84,52,58,1599,216,484,714,125,185,"0","0",0.446529080675422,0,"0","0",0.619047619047619,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1225","1362",1556,281,57,132,475,665,101,49,58,1556,132,475,665,113,162,"0","0",0.427377892030848,0,"0","0",0.485148514851485,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1226","1364",1476,252,44,102,465,751,69,34,58,1485,103,468,756,143,154,"0","0",0.508807588075881,0,"0","0",0.492753623188406,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1227","1365",1402,257,38,128,533,992,101,50,58,1411,129,536,1092,147,147,"0","0",0.70756062767475,0,"0","0",0.495049504950495,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1228","1366",1552,272,46,163,598,1040,176,74,58,1552,163,598,1092,145,155,"0","0",0.670103092783505,0,"0","0",0.420454545454545,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1229","1367",1409,258,26,113,439,911,159,55,58,1409,113,439,1092,120,146,"0","0",0.646557842441448,0,"0","0",0.345911949685535,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1230","1368",1415,235,32,126,455,791,165,62,58,1415,126,455,791,155,164,"0","0",0.559010600706714,0,"0","0",0.375757575757576,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1231","1369",1408,247,36,128,519,821,164,72,58,1408,128,519,1092,149,152,"0","0",0.583096590909091,0,"0","0",0.439024390243902,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1232","1370",1523,247,53,116,556,802,106,68,58,1523,116,556,802,118,176,"0","0",0.526592252133946,0,"0","0",0.641509433962264,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1233","1373",1472,335,30,139,587,958,83,52,58,2057.5,196,693.5,1092,120,183,"0","0",0.650815217391304,0,"0","0",0.626506024096386,0,0,"0","0",0,"0","0","1","1","0","0","1",0,"0","1","0",0
"1234","1374",1495,280,47,144,565,900,118,45,58,1682,162,636,1092,118,209,"0","0",0.602006688963211,0,"0","0",0.38135593220339,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1235","1375",1578,304,40,178,624,986,101,48,58,1578,178,624,1092,134,180,"0","0",0.624841571609632,0,"0","0",0.475247524752475,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1236","1376",1424,296,27,136,497,973,104,55,58,1433,137,500,1092,126,172,"0","0",0.683286516853933,0,"0","0",0.528846153846154,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1237","1377",1439,266,17,152,532,1039,81,59,58,1439,152,532,1092,110,192,"0","0",0.722029186935372,0,"0","0",0.728395061728395,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1238","1378",1533,301,30,166,662,1072,82,33,58,1543,167,666,1092,128,143,"0","0",0.69928245270711,0,"0","0",0.402439024390244,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","1","0",0
"1239","1379",1366,297,25,177,620,1245,72,44,61,1366,177,620,1092,118,187,"0","0",0.911420204978038,0,"0","0",0.611111111111111,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1240","1380",1378,273,30,209,488,1399,66,36,72,1378,209,488,1092,103,156,"0","0",1.01523947750363,0,"0","0",0.545454545454545,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1241","1381",1369,269,29,139,500,1125,94,50,55,1369,139,500,1092,103,154,"0","0",0.821767713659606,0,"0","0",0.531914893617021,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1242","1382",1423,266,24,196,547,1221,99,39,71,1423,196,547,1092,114,142,"0","0",0.858046380885453,0,"0","0",0.393939393939394,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1243","1383",1366,297,32,136,543,1320,139,40,68,1374,137,546,1092,118,133,"0","0",0.966325036603221,0,"0","0",0.287769784172662,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1244","1384",1413,327,19,175,531,1162,79,34,73,1413,175,531,1092,119,139,"0","0",0.822363765038924,0,"0","0",0.430379746835443,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1245","1385",1400,301,20,180,502,1233,71,37,82,1400,180,502,1092,117,126,"0","0",0.880714285714286,0,"0","0",0.52112676056338,0,0,"0","0",0,"0","0","0","0","0","0","0",0,"0","1","0",0
"1246","1386",1562,233,101,40,434,414,155,61,58,2057.5,49,529,504,393,118,"0","0",0.265044814340589,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","0",0
"1247","1387",1594,312,79,56,392,353,144,46,58,2057.5,67,467,420,376,83,"0","0",0.221455457967378,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","0",0
"1248","1388",1261,203,85,20,304,547,155,57,58,1491,24,359,647,310,102,"0","0",0.433782712133228,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1249","1390",1203,207,73,24,320,791.404100646585,181,38,58,1291,26,343,1092,342,82,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"1250","1391",1274,156,70,28,330,836.190617660539,252,39,58,1376,30,356,1092,295,84,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"1251","1392",1334,144,62,13,418,879.923334274165,239,154.444444444444,58,1431,14,448,1092,332,74,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"1252","1394",1185,159,44,10,342,817.222210454629,145,165.138888888889,58,1263,11,365,1092,298,107,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"1253","1395",1261,156,49,10,482,697.088964817198,206,119.583333333333,58,1353,11,517,1092,283,106,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"1","0","1","0","0","0","0",1,"0","1","0",0
"1254","1396",1376,167,57,17,490,791.404100646585,226,165.555555555556,58,1447,18,515,1092,322,95,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"1255","1397",1383,215,92,21,503,885.192336275807,292,158.888888888889,58,1474,22,536,1092,317,98,"0","0",NA,1,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",1,"0","1","0",0
"1256","1398",1348,164,85,20,463,626,302,143.888888888889,58,1418,21,487,659,276,128,"0","0",0.464391691394659,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1257","1399",1310,185,85,19,494,673,231,171,58,1378,20,520,708,265,122,"0","0",0.513740458015267,0,"0","0",0.74025974025974,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1258","1400",1297,161,84,13,485,573,197,112,58,1373,14,514,607,244,107,"0","0",0.441788743253662,0,"0","0",0.568527918781726,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1259","1401",1311,180,64,13,566,632,196,119.583333333333,58,1388,14,599,669,246,126,"0","0",0.482074752097635,0,"0","0",NA,0,0,"0","0",1,"1","0","1","0","0","0","0",0,"0","0","0",0
"1260","1402",1311,183,74,4,529,608,176,165.138888888889,58,1388,4,560,644,266,134,"0","0",0.463768115942029,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1261","1403",1448,197,62,5,476,457,173,180,58,2057.5,6,602,578,286,120,"0","0",0.31560773480663,0,"0","0",NA,0,0,"0","0",1,"0","0","1","1","0","0","0",0,"0","0","0",0
"1262","1404",1433,205,73,28,481,591,164,132.222222222222,58,1658,32,557,684,263,100,"0","0",0.412421493370551,0,"0","0",NA,0,0,"0","0",1,"0","0","1","0","0","0","0",0,"0","0","0",0
"1263","1405",1626,248,86,38,461,579,172,122,58,1733,41,491,617,247,101,"0","0",0.356088560885609,0,"0","0",0.709302325581395,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1264","1406",1554,254,102,44,489,500,118,70,58,1645,47,518,529,248,162,"0","0",0.321750321750322,0,"0","0",0.593220338983051,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1265","1407",1467,241,80,47,482,465,99,57,58,1543,49,507,489,211,169,"0","0",0.316973415132924,0,"0","0",0.575757575757576,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1266","1408",1520,237,98,28,563,474,108,71,58,1609,30,596,502,226,193,"0","0",0.311842105263158,0,"0","0",0.657407407407407,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1267","1409",1639,268,93,23,540,412,121,92,58,1724,24,568,433,180,157,"0","0",0.25137278828554,0,"0","0",0.760330578512397,0,0,"0","0",0,"0","0","1","0","0","0","0",0,"0","0","0",0
"1268","1410",1692,269,76,60,572,458,144,94,58,2057.5,64,614,491,185,178,"0","0",0.270685579196217,0,"0","0",0.652777777777778,0,0,"0","0",0,"0","0","1","1","0","0","0",0,"0","0","0",0
