Column1,INDEX,TARGET_WINS,TEAM_BATTING_H,TEAM_BATTING_2B,TEAM_BATTING_3B,TEAM_BATTING_HR,TEAM_BATTING_BB,TEAM_BATTING_SO,TEAM_BASERUN_SB,TEAM_BASERUN_CS,TEAM_BATTING_HBP,TEAM_PITCHING_H,TEAM_PITCHING_HR,TEAM_PITCHING_BB,TEAM_PITCHING_SO,TEAM_FIELDING_E,TEAM_FIELDING_DP,TEAM_BATTING_1B,log_TEAM_BATTING_1B,log_TEAM_BATTING_3B,log_TEAM_BASERUN_SB,log_TEAM_BASERUN_CS,log_TEAM_BATTING_2B,log_TEAM_BATTING_HR,log_TEAM_PITCHING_HR,log_TEAM_PITCHING_H,log_TEAM_FIELDING_E,sqrt_TEAM_PITCHING_HR,SB_PCT
1267,1409,97,1639,268,93,23,540,412,121,92,58,1724,24,568,433,180,157,1255,7.134890852,4.532599493,4.795790546,4.521788577,5.590986981,-3.135494216,6.356107661,7.452402451,5.192956851,4.898979486,0.568075117
1268,1410,103,1692,269,76,60,572,458,144,94,58,2057.5,64,614,491,185,178,1287,7.160069208,4.33073334,4.9698133,4.543294782,5.59471138,-4.094344562,8.317766167,7.629246933,5.220355825,8,0.605042017
1269,1411,87,1647,264,105,46,599,399,132,96,58,1779,50,647,431,199,139,1232,7.116394144,4.65396035,4.882801923,4.564348191,5.575949103,-3.828641396,7.824046011,7.483806688,5.293304825,7.071067812,0.578947368
1270,1412,89,1629,282,92,31,524,378,140,55,58,1714,33,551,398,204,131,1224,7.109879463,4.521788577,4.941642423,4.007333185,5.641907071,-3.433987204,6.993015123,7.446585099,5.318119994,5.744562647,0.717948718
1271,1413,79,1588,291,98,42,506,410,116,62,58,1670,44,532,431,189,154,1157,7.053585727,4.584967479,4.753590191,4.127134385,5.673323267,-3.737669618,7.568379268,7.420578905,5.241747015,6.633249581,0.651685393
1272,1414,76,1540,260,70,51,593,426,92,65,58,1641,54,632,454,204,166,1159,7.055312843,4.248495242,4.521788577,4.17438727,5.560681631,-3.931825633,7.977968093,7.403061091,5.318119994,7.348469228,0.585987261
1273,1415,99,1704,316,103,60,565,461,106,70,58,2057.5,63,594,485,163,158,1225,7.110696123,4.634728988,4.663439094,4.248495242,5.755742214,-4.094344562,8.286269453,7.629246933,5.093750201,7.937253933,0.602272727
1274,1416,97,1670,324,98,52,506,483,76,67,58,1757,55,532,508,149,156,1196,7.086737935,4.584967479,4.33073334,4.204692619,5.780743516,-3.951243719,8.01466637,7.471363088,5.003946306,7.416198487,0.531468531
1275,1417,98,1646,319,105,64,531,465,74,49,58,1732,67,559,489,131,165,1158,7.054449658,4.65396035,4.304065093,3.891820298,5.765191103,-4.158883083,8.409385239,7.457032089,4.875197323,8.185352772,0.601626016
1276,1418,106,1690,299,92,64,574,421,69,53,58,2057.5,68,612,449,142,159,1235,7.118826249,4.521788577,4.234106505,3.970291914,5.700443573,-4.158883083,8.43901541,7.629246933,4.955827058,8.246211251,0.56557377
1277,1419,70,1611,296,75,54,608,476,50,45,58,1717,58,648,507,172,178,1186,7.07834158,4.317488114,3.912023005,3.80666249,5.690359454,-3.988984047,8.120886021,7.448333861,5.147494477,7.615773106,0.526315789
1278,1420,71,1685,270,101,34,631,430,57,39,58,2057.5,36,668,455,181,197,1280,7.154615357,4.615120517,4.043051268,3.663561646,5.598421959,-3.526360525,7.167037877,7.629246933,5.198497031,6,0.59375
1279,1422,77,1651,259,89,50,626,533,65,37,58,1748,53,663,564,180,192,1253,7.133295955,4.48863637,4.17438727,3.610917913,5.556828062,-3.912023005,7.940583827,7.466227556,5.192956851,7.280109889,0.637254902
1280,1423,80,1719,298,77,91,615,407,70,40,58,2057.5,98,660,437,192,192,1253,7.133295955,4.343805422,4.248495242,3.688879454,5.697093487,-4.510859507,9.169934957,7.629246933,5.257495372,9.899494937,0.636363636
1281,1424,69,1581,265,84,47,583,490,100,50,58,1685,50,621,522,218,178,1185,7.077498054,4.430816799,4.605170186,3.912023005,5.579729826,-3.850147602,7.824046011,7.429520843,5.384495063,7.071067812,0.666666667
1282,1425,67,1528,280,70,55,492,530,99,42,58,1607,58,518,558,202,175,1123,7.023758955,4.248495242,4.59511985,3.737669618,5.634789603,-4.007333185,8.120886021,7.382124366,5.308267697,7.615773106,0.70212766
1283,1426,74,1580,270,84,55,494,513,83,38,58,1662,58,520,540,198,178,1171,7.065613364,4.430816799,4.418840608,3.63758616,5.598421959,-4.007333185,8.120886021,7.415776975,5.288267031,7.615773106,0.685950413
1284,1427,67,1463,240,53,43,623,575,105,31,58,1570,46,668,617,238,143,1127,7.027314514,3.970291914,4.65396035,3.433987204,5.480638923,-3.761200116,7.657282793,7.358830898,5.472270674,6.782329983,0.772058824
1285,1428,89,1406,259,53,50,641,613,150,58,58,1489,53,679,649,190,154,1044,6.950814768,3.970291914,5.010635294,4.060443011,5.556828062,-3.912023005,7.940583827,7.305860033,5.247024072,7.280109889,0.721153846
1286,1429,67,1458,196,44,35,494,502,134,62,58,1534,37,520,528,229,164,1183,7.075808864,3.784189634,4.8978398,4.127134385,5.278114659,-3.555348061,7.221835825,7.335633982,5.433722004,6.08276253,0.683673469
1287,1430,92,1446,207,66,28,573,514,116,68,58,1521,29,603,541,193,130,1145,7.043159916,4.189654742,4.753590191,4.219507705,5.332718793,-3.33220451,6.73459166,7.327123292,5.262690189,5.385164807,0.630434783
1288,1432,67,1281.5,196,50,44,552,562,56,54,58,1365,46,581,591,149,159,991.5,6.899218948,3.912023005,4.025351691,3.988984047,5.278114659,-3.784189634,7.657282793,7.218909708,5.003946306,6.782329983,0.509090909
1289,1433,59,1318,215,79,33,601,606,80,51,58,1396,35,636,642,163,152,991,6.898714534,4.369447852,4.382026635,3.931825633,5.370638028,-3.496507561,7.110696123,7.241366283,5.093750201,5.916079783,0.610687023
1290,1434,53,1399,218,43,85,624,521,48,35,58,1472,89,656,548,169,177,1053,6.959398512,3.761200116,3.871201011,3.555348061,5.384495063,-4.442651256,8.977272739,7.294377299,5.129898715,9.433981132,0.578313253
1291,1435,70,1436,200,56,80,706,637,44,26,58,1511,84,743,670,176,190,1100,7.003065459,4.025351691,3.784189634,3.258096538,5.298317367,-4.382026635,8.861633598,7.320526962,5.170483995,9.16515139,0.628571429
1292,1436,65,1472,255,47,57,589,542,47,40,58,1548,60,620,570,168,156,1113,7.014814351,3.850147602,3.850147602,3.688879454,5.541263545,-4.043051268,8.188689124,7.344719054,5.123963979,7.745966692,0.540229885
1293,1438,81,1443,245,56,74,635,644,69,38,58,1538,79,677,686,128,184,1068,6.97354302,4.025351691,4.234106505,3.63758616,5.501258211,-4.304065093,8.738895705,7.33823815,4.852030264,8.888194417,0.644859813
1294,1439,69,1359,198,73,85,642,756,39,22,58,1430,89,675,795,144,181,1003,6.910750788,4.290459441,3.663561646,3.091042453,5.288267031,-4.442651256,8.977272739,7.265429723,4.9698133,9.433981132,0.639344262
1295,1440,56,1343,187,57,84,566,688,26,34,58,1413,88,595,724,162,179,1015,6.922643891,4.043051268,3.258096538,3.526360525,5.231108617,-4.430816799,8.954673629,7.253470383,5.087596335,9.38083152,0.433333333
1296,1441,62,1370,208,65,118,726,923,39,36,58,1441,124,764,1092,177,182,979,6.886531643,4.17438727,3.663561646,3.583518938,5.33753808,-4.770684624,9.640563131,7.273092596,5.176149733,11.13552873,0.52
1297,1443,64,1304,169,40,127,502,790,23,43,58,1372,134,528,1092,124,171,968,6.875232087,3.688879454,3.135494216,3.761200116,5.129898715,-4.844187086,9.7956796,7.224024808,4.820281566,11.5758369,0.348484848
1298,1444,66,1281.5,182,34,171,544,927,54,36,58,1334,180,572,1092,170,147,894.5,6.796264903,3.526360525,3.988984047,3.583518938,5.204006687,-5.141663557,10.3859137,7.195937226,5.135798437,13.41640786,0.6
1299,1445,77,1350,216,45,155,614,929,55,45,58,1420,163,646,1092,174,167,934,6.839476438,3.80666249,4.007333185,3.80666249,5.375278408,-5.043425117,10.1875004,7.258412151,5.159055299,12.76714533,0.55
1300,1446,71,1370,218,41,169,604,851,48,44,58,1387,171,612,1092,176,152,942,6.848005275,3.713572067,3.871201011,3.784189634,5.384495063,-5.129898715,10.28332711,7.23489842,5.170483995,13.07669683,0.52173913
1301,1447,91,1445,215,39,185,649,823,33,20,58,1445,185,649,1092,129,173,1006,6.913737351,3.663561646,3.496507561,2.995732274,5.370638028,-5.220355825,10.44071165,7.275864601,4.859812404,13.60147051,0.622641509
1302,1448,92,1417,224,35,226,550,918,32,14,58,1426,227,553,1092,145,141,932,6.837332815,3.555348061,3.465735903,2.63905733,5.411646052,-5.420534999,10.84990003,7.262628601,4.976733742,15.06651917,0.695652174
1303,1449,79,1413,227,46,221,553,1019,46,22,58,1413,221,553,1092,145,131,919,6.823286122,3.828641396,3.828641396,3.091042453,5.424950017,-5.398162702,10.7963254,7.253470383,4.976733742,14.86606875,0.676470588
1304,1451,89,1341,219,33,144,513,844,67,42,58,1341,144,513,1092,139,118,945,6.851184927,3.496507561,4.204692619,3.737669618,5.38907173,-4.9698133,9.939626599,7.201170883,4.934473933,12,0.614678899
1305,1452,91,1309,216,48,131,512,976,55,37,58,1309,131,512,1092,132,123,914,6.817830571,3.871201011,4.007333185,3.610917913,5.375278408,-4.875197323,9.750394646,7.177018766,4.882801923,11.44552314,0.597826087
1306,1453,79,1281.5,207,41,105,445,966,98,54,58,1274,105,445,1092,170,117,928.5,6.833570381,3.713572067,4.584967479,3.988984047,5.332718793,-4.65396035,9.3079207,7.149916836,5.135798437,10.24695077,0.644736842
1307,1454,97,1520,246,32,163,599,906,115,70,58,1520,163,599,1092,150,177,1079,6.983789965,3.465735903,4.744932128,4.248495242,5.505331536,-5.093750201,10.1875004,7.326465614,5.010635294,12.76714533,0.621621622
1308,1455,98,1438,230,41,153,501,905,57,52,58,1438,153,501,1092,123,130,1014,6.921658184,3.713572067,4.043051268,3.951243719,5.438079309,-5.030437921,10.06087584,7.271008538,4.812184355,12.36931688,0.52293578
1309,1456,75,1424,199,31,117,518,857,67,45,58,1442,118,524,1092,118,136,1077,6.981934677,3.433987204,4.204692619,3.80666249,5.293304825,-4.762173935,9.541369249,7.273786318,4.770684624,10.86278049,0.598214286
1310,1457,81,1343,191,33,98,503,952,56,43,58,1413,103,529,1092,167,140,1021,6.928537818,3.496507561,4.025351691,3.761200116,5.252273428,-4.584967479,9.269457976,7.253470383,5.117993812,10.14889157,0.565656566
1311,1458,81,1521,240,44,120,598,954,87,46,58,1521,120,598,1092,139,147,1117,7.018401799,3.784189634,4.465908119,3.828641396,5.480638923,-4.787491743,9.574983486,7.327123292,4.934473933,10.95445115,0.654135338
1312,1459,82,1530,190,37,111,520,791,74,45,58,1530,111,520,791,151,164,1192,7.083387848,3.610917913,4.304065093,3.80666249,5.247024072,-4.709530201,9.419060403,7.333023014,5.017279837,10.53565375,0.621848739
1313,1460,77,1525,219,29,123,574,760,83,49,58,1554,125,585,774,172,150,1154,7.050989447,3.36729583,4.418840608,3.891820298,5.38907173,-4.812184355,9.656627475,7.348587531,5.147494477,11.18033989,0.628787879
1314,1461,85,1526,222,51,81,550,714,146,75,58,1526,81,550,714,172,182,1172,7.06646697,3.931825633,4.983606622,4.317488114,5.402677382,-4.394449155,8.788898309,7.330405212,5.147494477,9,0.660633484
1315,1462,85,1598,275,60,124,566,759,106,65,58,1608,125,570,764,145,185,1139,7.037905963,4.094344562,4.663439094,4.17438727,5.616771098,-4.820281566,9.656627475,7.38274645,4.976733742,11.18033989,0.619883041
1316,1465,77,1477,254,46,100,439,707,62,46,58,1486,101,442,711,147,193,1077,6.981934677,3.828641396,4.127134385,3.828641396,5.537334267,-4.605170186,9.230241034,7.303843225,4.990432587,10.04987562,0.574074074
1317,1466,61,1314,218,54,70,409,739,51,40,58,2057.5,104,608,1092,138,153,972,6.879355804,3.988984047,3.931825633,3.688879454,5.384495063,-4.248495242,9.288781798,7.629246933,4.927253685,10.19803903,0.56043956
1318,1467,60,1427,234,44,148,474,887,38,33,58,1427,148,474,1092,105,162,1001,6.908754779,3.784189634,3.63758616,3.496507561,5.455321115,-4.997212274,9.994424548,7.263329617,4.65396035,12.16552506,0.535211268
1319,1468,70,1463,280,41,141,467,802,44,29,58,1463,141,467,802,118,170,1001,6.908754779,3.713572067,3.784189634,3.36729583,5.634789603,-4.94875989,9.897519781,7.288244401,4.770684624,11.87434209,0.602739726
1320,1469,81,1473,259,33,114,437,735,39,30,58,1473,114,437,735,120,134,1067,6.972606251,3.496507561,3.663561646,3.401197382,5.556828062,-4.736198448,9.472396897,7.295056416,4.787491743,10.67707825,0.565217391
1321,1472,85,1422,258,35,196,523,898,113,65,58,1422,196,523,1092,98,147,933,6.838405201,3.555348061,4.727387819,4.17438727,5.552959585,-5.278114659,10.55622932,7.25981961,4.584967479,14,0.634831461
1322,1473,91,1508,294,31,151,528,832,107,63,58,1508,151,528,1092,83,155,1032,6.939253946,3.433987204,4.672828834,4.143134726,5.683579767,-5.017279837,10.03455967,7.318539549,4.418840608,12.28820573,0.629411765
1323,1474,80,1542,278,35,117,478,743,111,53,58,1542,117,478,743,107,141,1112,7.013915475,3.555348061,4.709530201,3.970291914,5.627621114,-4.762173935,9.52434787,7.340835554,4.672828834,10.81665383,0.676829268
1324,1475,74,1458,281,39,100,445,749,96,53,58,1458,100,445,749,101,161,1038,6.945051064,3.663561646,4.564348191,3.970291914,5.638354669,-4.605170186,9.210340372,7.284820913,4.615120517,10,0.644295302
1325,1476,95,1557,270,42,140,526,747,107,68,58,1557,140,526,747,94,161,1105,7.007600614,3.737669618,4.672828834,4.219507705,5.598421959,-4.941642423,9.883284845,7.350516172,4.543294782,11.83215957,0.611428571
1326,1477,90,1544,275,27,104,527,834,123,74,58,1544,104,527,1092,94,155,1138,7.037027615,3.295836866,4.812184355,4.304065093,5.616771098,-4.644390899,9.288781798,7.342131731,4.543294782,10.19803903,0.624365482
1327,1478,71,1480,261,27,121,493,850,83,59,58,1480,121,493,1092,100,160,1071,6.97634807,3.295836866,4.418840608,4.077537444,5.564520407,-4.795790546,9.591581091,7.299797367,4.605170186,11,0.584507042
1328,1479,76,1566,343,33,148,515,910,135,43,58,2057.5,212,738,1092,108,142,1042,6.948897222,3.496507561,4.905274778,3.761200116,5.837730447,-4.997212274,10.71317255,7.629246933,4.682131227,14.56021978,0.758426966
1329,1480,63,1573,304,38,135,530,1031,118,64,58,1770,152,596,1092,113,159,1096,6.999422468,3.63758616,4.770684624,4.158883083,5.717027701,-4.905274778,10.04776104,7.478734826,4.727387819,12.32882801,0.648351648
1330,1481,78,1633,332,47,118,576,958,143,53,58,1633,118,576,1092,94,142,1136,7.035268599,3.850147602,4.96284463,3.970291914,5.805134969,-4.770684624,9.541369249,7.398174093,4.543294782,10.86278049,0.729591837
1331,1482,68,1522,305,40,132,495,1121,151,52,58,1522,132,495,1092,100,170,1045,6.951772164,3.688879454,5.017279837,3.951243719,5.720311777,-4.882801923,9.765603845,7.327780538,4.605170186,11.48912529,0.743842365
1332,1483,70,1499,285,32,115,506,915,112,54,58,1499,115,506,1092,108,135,1067,6.972606251,3.465735903,4.718498871,3.988984047,5.65248918,-4.744932128,9.489864257,7.312553498,4.682131227,10.72380529,0.674698795
1333,1485,69,1516,325,49,116,556,1021,90,45,35,1516,116,556,1092,102,155,1026,6.933423026,3.891820298,4.49980967,3.80666249,5.783825182,-4.753590191,9.507180382,7.323830566,4.624972813,10.77032961,0.666666667
1334,1486,85,1514,328,38,164,495,1083,146,67,64,1514,164,495,1092,108,121,984,6.891625897,3.63758616,4.983606622,4.204692619,5.793013608,-5.099866428,10.19973286,7.322510434,4.682131227,12.80624847,0.685446009
1335,1487,95,1527,350,36,168,475,1096,79,62,56,1536,169,478,1092,74,125,973,6.880384082,3.583518938,4.369447852,4.127134385,5.857933154,-5.123963979,10.25979743,7.336936914,4.304065093,13,0.560283688
1336,1488,90,1567,318,45,155,512,1027,94,44,63,1567,155,512,1092,87,114,1049,6.955592608,3.80666249,4.543294782,3.784189634,5.762051383,-5.043425117,10.08685023,7.356918242,4.465908119,12.4498996,0.68115942
1337,1489,92,1494,310,24,191,513,982,116,46,64,1494,191,513,1092,101,158,969,6.876264612,3.17805383,4.753590191,3.828641396,5.736572297,-5.252273428,10.50454686,7.309212366,4.615120517,13.82027496,0.716049383
1338,1490,83,1441,269,32,134,485,978,102,44,59,1441,134,485,1092,102,171,1006,6.913737351,3.465735903,4.624972813,3.784189634,5.59471138,-4.8978398,9.7956796,7.273092596,4.624972813,11.5758369,0.698630137
1339,1491,96,1608,275,34,143,490,872,101,42,50,1608,143,490,1092,84,135,1156,7.052721049,3.526360525,4.615120517,3.737669618,5.616771098,-4.96284463,9.925689261,7.38274645,4.430816799,11.95826074,0.706293706
1340,1492,95,1494,261,68,59,482,513,212,150,58,2057.5,266,693.5,1092,500,149,1106,7.008505182,4.219507705,5.356586275,5.010635294,5.564520407,-4.077537444,11.16699262,7.629246933,6.295266001,16.30950643,0.585635359
1341,1493,41,1490,176,54,5,186,578,100,121.6666667,58,2057.5,14,502,1092,500,86,1255,7.134890852,3.988984047,4.605170186,4.801285065,5.170483995,-1.609437912,5.278114659,7.629246933,6.295266001,3.741657387,0.45112782
1342,1494,108,1281.5,338,23,14,270,945,100,132.2222222,58,2057.5,187,693.5,1092,500,149,906.5,6.80959103,3.135494216,4.605170186,4.884484009,5.823045895,-2.63905733,10.46221723,7.629246933,6.295266001,13.67479433,0.43062201
1343,1496,93,1561,244,95,35,498,679,289,146.1111111,58,1653,37,527,719,291,120,1187,7.079184395,4.553876892,5.666426688,4.984367367,5.497168225,-3.555348061,7.221835825,7.410347098,5.673323267,6.08276253,0.664198161
1344,1497,85,1367,224,85,18,467,586,196,168.8888889,58,1457,19,498,625,255,132,1040,6.946975992,4.442651256,5.278114659,5.129241037,5.411646052,-2.890371758,5.888877958,7.284134806,5.541263545,4.358898944,0.537149817
1345,1498,24,1281.5,145,41,7,45,363.75,100,133.3333333,58,2057.5,24,417.5,495.5,500,149,1088.5,6.992555881,3.713572067,4.605170186,4.892852258,4.976733742,-1.945910149,6.356107661,7.629246933,6.295266001,4.898979486,0.428571429
1346,1499,79,1695.25,211,103,5,162,74,226,157.2222222,58,2057.5,25,795,363,500,149,1376.25,7.227117688,4.634728988,5.420534999,5.057660233,5.351858133,-1.609437912,6.43775165,7.629246933,6.295266001,5,0.589736155
1347,1500,102,1695.25,258,39,12,165,156,168,63,58,2057.5,36,495,468,500,149,1386.25,7.234357539,3.663561646,5.123963979,4.143134726,5.552959585,-2.48490665,7.167037877,7.629246933,6.295266001,6,0.727272727
1348,1501,89,1695.25,205,125,15,128,67,46,15,58,2057.5,46,391,205,500,149,1350.25,7.208045039,4.828313737,3.828641396,2.708050201,5.323009979,-2.708050201,7.657282793,7.629246933,6.295266001,6.782329983,0.754098361
1349,1502,105,1767,249,77,20,95,363.75,100,167.7777778,58,2057.5,50,417.5,495.5,500,149,1421,7.259116128,4.343805422,4.605170186,5.122640352,5.517452896,-2.995732274,7.824046011,7.629246933,6.295266001,7.071067812,0.373443983
1350,1503,71,1491,200,57,17,50,363.75,100,138.8888889,58,2057.5,41,417.5,495.5,500,149,1217,7.104144093,4.043051268,4.605170186,4.933674253,5.298317367,-2.833213344,7.427144133,7.629246933,6.295266001,6.403124237,0.418604651
1351,1504,92,1723,252,120,82,601,450,286,123.8888889,58,2057.5,101,743,556,500,149,1269,7.145984468,4.787491743,5.655991811,4.819385107,5.529429088,-4.406719247,9.230241034,7.629246933,6.295266001,10.04987562,0.697750068
1352,1505,41,1334,168,41,141,624,1003,60,49,58,1351,143,632,1092,213,169,984,6.891625897,3.713572067,4.094344562,3.891820298,5.123963979,-4.94875989,9.925689261,7.208600338,5.361292166,11.95826074,0.550458716
1353,1506,51,1281.5,156,35,96,457,1078,41,52,58,1168,96,457,1092,208,151,994.5,6.902240098,3.555348061,3.713572067,3.951243719,5.049856007,-4.564348191,9.128696383,7.063048163,5.33753808,9.797958971,0.440860215
1354,1508,50,1281.5,203,27,107,392,1129,28,42,58,1202,107,392,1092,169,153,944.5,6.850655687,3.295836866,3.33220451,3.737669618,5.313205979,-4.672828834,9.345657669,7.091742115,5.129898715,10.34408043,0.4
1355,1509,66,1281.5,188,35,99,449,998,55,46,58,1302,100,452,1092,160,172,959.5,6.866412315,3.555348061,4.007333185,3.828641396,5.236441963,-4.59511985,9.210340372,7.171656823,5.075173815,10,0.544554455
1356,1510,61,1281.5,178,23,83,362,981,58,44,58,1288,83,362,1092,157,147,997.5,6.905252149,3.135494216,4.060443011,3.784189634,5.18178355,-4.418840608,8.837681216,7.160845907,5.056245805,9.110433579,0.568627451
1357,1511,73,1281.5,178,30,81,379,1203,72,45,58,1252,81,379,1092,133,142,992.5,6.900227013,3.401197382,4.276666119,3.80666249,5.18178355,-4.394449155,8.788898309,7.132497552,4.890349128,9,0.615384615
1358,1512,100,1311,184,41,109,527,1089,66,43,58,1311,109,527,1092,122,146,977,6.884486652,3.713572067,4.189654742,3.761200116,5.214935758,-4.691347882,9.382695764,7.178545484,4.804021045,10.44030651,0.605504587
1359,1513,83,1358,211,42,120,684,1062,118,54,58,1358,120,684,1092,124,136,985,6.892641641,3.737669618,4.770684624,3.988984047,5.351858133,-4.787491743,9.574983486,7.213768308,4.820281566,10.95445115,0.686046512
1360,1515,86,1281.5,182,32,109,612,1028,43,43,58,1244,113,636,1092,120,127,958.5,6.865369562,3.465735903,3.761200116,3.761200116,5.204006687,-4.691347882,9.454775637,7.126087273,4.787491743,10.63014581,0.5
